transaction_id,account_id,customer_id,amount,currency,merchant_category,location,is_foreign,device,timestamp
TXN00228,GB45XBRM41686227837693,CUST0077,7619.94,USD,dining,Mexico,False,known,2026-06-07T07:28:15.075950
TXN00229,GB42HKIB83866317797177,CUST0015,3440.15,USD,wire_transfer,USA,False,known,2026-05-31T02:28:15.075955
TXN00230,GB34BDFB45561100225579,CUST0012,5442.8,USD,travel,USA,False,known,2026-06-03T18:28:15.075960
TXN00231,GB86JAYN49308536866326,CUST0060,6464.4,USD,wire_transfer,USA,False,new,2026-06-11T21:28:15.075967
TXN00232,GB44YVHA55488510272614,CUST0017,4310.34,USD,gas_station,UK,False,new,2026-06-10T23:28:15.075972
TXN00233,GB23CRRX12520566474231,CUST0084,6392.93,USD,utilities,USA,False,known,2026-05-27T10:28:15.075980
TXN00234,GB27AJHG50488899210752,CUST0074,2073.97,USD,electronics,UK,False,known,2026-08-06T01:28:15.075991
TXN00235,GB04KLTU04259792703352,CUST0078,9444.2,USD,electronics,USA,False,new,2026-07-29T07:28:15.075999
TXN00236,GB47RGXL05830033542168,CUST0008,7276.53,USD,atm_withdrawal,USA,False,new,2026-07-14T20:28:15.076005
TXN00237,GB43LZWB94801413811386,CUST0071,766.97,USD,gas_station,Mexico,False,known,2026-06-19T12:28:15.076012
TXN00238,GB54DIPU43503136502491,CUST0066,1214.16,USD,dining,China,True,known,2026-06-17T08:28:15.076020
TXN00239,GB76ODPB99917381684602,CUST0005,6832.8,USD,atm_withdrawal,UK,False,new,2026-06-08T03:28:15.076025
TXN00240,GB91NIGA09818063565126,CUST0042,2622.29,USD,electronics,USA,False,known,2026-06-23T20:28:15.076031
TXN00241,GB29RTXQ33146591166553,CUST0077,1961.74,USD,electronics,Mexico,False,known,2026-08-04T17:28:15.076038
TXN00242,GB27IHEK62168936392649,CUST0082,2328.75,USD,groceries,USA,False,new,2026-05-08T23:28:15.076048
TXN00243,GB93MQWD57981238780038,CUST0081,1335.59,USD,utilities,UK,False,known,2026-07-10T23:28:15.076056
TXN00244,GB20OEWR29979688457831,CUST0059,2254.4,USD,travel,UK,False,known,2026-05-12T14:28:15.076064
TXN00245,GB34VXMO99813646225179,CUST0076,9011.2,USD,travel,UK,False,new,2026-07-30T07:28:15.076071
TXN00246,GB24GSVP76719903849830,CUST0091,3624.06,USD,gas_station,India,True,new,2026-05-16T03:28:15.076080
TXN00247,GB45XBRM41686227837693,CUST0077,1750.93,USD,gas_station,Mexico,False,new,2026-06-29T12:28:15.076087
TXN00248,GB83ZRTW02601279611435,CUST0043,1375.62,USD,online_retail,UK,False,known,2026-06-29T02:28:15.076093
TXN00249,GB34VXMO99813646225179,CUST0076,1278.21,USD,dining,UK,False,new,2026-05-27T08:28:15.076101
TXN00250,GB74ZKXD77739260302992,CUST0037,8048.53,USD,electronics,Mexico,False,known,2026-07-27T10:28:15.076107
TXN00251,GB63GTGY48356420873753,CUST0011,5729.74,USD,electronics,Mexico,False,known,2026-05-12T05:28:15.076112
TXN00252,GB96SCHM62103886291279,CUST0039,9091.9,USD,groceries,Mexico,False,known,2026-06-25T15:28:15.076118
TXN00253,GB90EOFF99275037314530,CUST0034,9495.94,USD,online_retail,UK,False,known,2026-07-22T01:28:15.076124
TXN00254,GB74ZKXD77739260302992,CUST0037,3058.73,USD,utilities,Mexico,False,new,2026-07-07T07:28:15.076130
TXN00255,GB11HXVG31279757366096,CUST0086,2488.53,USD,gas_station,UK,False,new,2026-06-22T15:28:15.076137
TXN00256,GB11HXVG31279757366096,CUST0086,3524.84,USD,atm_withdrawal,Brazil,True,known,2026-06-27T18:28:15.076145
TXN00257,GB92TBZR81172980686508,CUST0040,5258.69,USD,wire_transfer,Mexico,False,new,2026-08-04T16:28:15.076151
TXN00258,GB39IPUD75455884506159,CUST0055,3611.58,USD,dining,Mexico,False,new,2026-06-25T17:28:15.076158
TXN00259,GB55IEWO03120735647570,CUST0063,6097.89,USD,online_retail,USA,False,new,2026-06-05T01:28:15.076165
TXN00260,GB88XSPK52314913577594,CUST0030,1333.91,USD,gas_station,USA,False,new,2026-06-22T19:28:15.076171
TXN00261,GB47HYSX42788165803928,CUST0033,9093.96,USD,gas_station,Mexico,False,known,2026-05-29T04:28:15.076176
TXN00262,GB41LVVU62890028772175,CUST0015,7262.4,USD,atm_withdrawal,USA,False,known,2026-05-13T23:28:15.076181
TXN00263,GB33USII86959463688725,CUST0042,4806.93,USD,entertainment,UK,True,known,2026-08-05T18:28:15.076188
TXN00264,GB66OSWG71452111751868,CUST0088,5058.36,USD,atm_withdrawal,UK,False,known,2026-08-05T00:28:15.076195
TXN00265,GB29XIXZ82513534655494,CUST0004,9286.17,USD,groceries,UK,False,new,2026-07-02T07:28:15.076202
TXN00266,GB09POOL47812914283411,CUST0032,2293.0,USD,wire_transfer,Mexico,True,new,2026-05-31T20:28:15.076209
TXN00267,GB63MZHA09792513271950,CUST0067,3547.12,USD,atm_withdrawal,USA,False,new,2026-06-17T22:28:15.076216
TXN00268,GB46CTBX66984902770384,CUST0044,6499.98,USD,electronics,UK,False,known,2026-07-09T15:28:15.076222
TXN00269,GB44YVHA55488510272614,CUST0017,4524.67,USD,groceries,UK,False,known,2026-06-19T07:28:15.076228
TXN00270,GB16KDPX01660880199488,CUST0016,7452.65,USD,wire_transfer,USA,False,known,2026-06-12T04:28:15.076233
TXN00271,GB83CEIA56829962914504,CUST0098,8562.59,USD,wire_transfer,Mexico,False,new,2026-07-08T18:28:15.076299
TXN00272,GB78HTLE11179080759579,CUST0050,8543.96,USD,wire_transfer,Mexico,True,known,2026-05-11T16:28:15.076308
TXN00273,GB09POOL47812914283411,CUST0032,9134.15,USD,wire_transfer,USA,False,known,2026-06-28T00:28:15.076314
TXN00274,GB27AJHG50488899210752,CUST0074,5359.78,USD,wire_transfer,UK,False,new,2026-06-29T19:28:15.076322
TXN00275,GB55MWQD04091570184094,CUST0100,6880.93,USD,gas_station,USA,False,new,2026-07-20T02:28:15.076331
TXN00276,GB63GTGY48356420873753,CUST0011,5751.08,USD,wire_transfer,Nigeria,True,new,2026-07-28T14:28:15.076351
TXN00277,GB86JAYN49308536866326,CUST0060,2171.17,USD,gas_station,Russia,True,new,2026-06-10T09:28:15.076386
TXN00278,GB34XRGG88487920698042,CUST0080,3613.79,USD,wire_transfer,UK,False,new,2026-05-24T03:28:15.076454
TXN00279,GB98GBZT88392053021465,CUST0045,1469.33,USD,travel,UK,False,new,2026-07-27T16:28:15.076480
TXN00280,GB20OEWR29979688457831,CUST0059,8958.41,USD,online_retail,UK,False,new,2026-07-27T00:28:15.076487
TXN00281,GB78HTLE11179080759579,CUST0050,4266.77,USD,gas_station,Mexico,True,new,2026-07-14T11:28:15.076494
TXN00282,GB03KQMN93465472269848,CUST0018,5672.8,USD,entertainment,India,True,new,2026-05-28T22:28:15.076500
TXN00283,GB93SWSG53875842824172,CUST0003,6887.39,USD,gas_station,UK,False,known,2026-06-18T22:28:15.076504
TXN00284,GB48DVKK69902355770272,CUST0096,1323.29,USD,utilities,Mexico,False,new,2026-06-19T19:28:15.076514
TXN00285,GB24GSVP76719903849830,CUST0091,2625.26,USD,utilities,UK,False,new,2026-07-16T11:28:15.076530
TXN00286,GB41LVVU62890028772175,CUST0015,5939.69,USD,wire_transfer,USA,False,known,2026-07-06T01:28:15.076537
TXN00287,GB02EFAY99499939330517,CUST0084,3159.4,USD,wire_transfer,Russia,True,new,2026-08-06T12:28:15.076545
TXN00288,GB76MHIC63894484631224,CUST0061,9255.27,USD,travel,UK,False,new,2026-06-12T04:28:15.076552
TXN00289,GB74OJLN42400825478077,CUST0060,4553.2,USD,travel,USA,False,new,2026-05-10T18:28:15.076560
TXN00290,GB20OEWR29979688457831,CUST0059,4667.11,USD,wire_transfer,UK,False,known,2026-05-10T04:28:15.076566
TXN00291,GB86JAYN49308536866326,CUST0060,1086.36,USD,wire_transfer,USA,False,known,2026-06-17T13:28:15.076573
TXN00292,GB81AQUA99693084887256,CUST0033,9053.78,USD,online_retail,Mexico,False,known,2026-05-29T00:28:15.076579
TXN00293,GB93MQWD57981238780038,CUST0081,7781.08,USD,atm_withdrawal,UK,False,new,2026-05-10T22:28:15.076587
TXN00294,GB47DVLO39930561648408,CUST0024,6259.0,USD,atm_withdrawal,Mexico,False,new,2026-07-07T16:28:15.076593
TXN00295,GB27OBCI50899358891637,CUST0014,5533.41,USD,gas_station,USA,False,new,2026-05-22T09:28:15.076598
TXN00296,GB80SJFC04478985625753,CUST0008,8507.79,USD,gas_station,USA,False,known,2026-06-21T02:28:15.076603
TXN00297,GB88KWXR33394522885158,CUST0019,3375.81,USD,wire_transfer,USA,False,known,2026-05-14T03:28:15.076608
TXN00298,GB18EILS33441969315727,CUST0074,1010.94,USD,electronics,UK,False,new,2026-06-25T11:28:15.076616
TXN00299,GB92TBZR81172980686508,CUST0040,5517.02,USD,wire_transfer,Mexico,False,known,2026-06-01T07:28:15.076622
TXN00300,GB27IHEK62168936392649,CUST0082,5593.66,USD,gas_station,USA,False,known,2026-06-08T03:28:15.076629
TXN00301,GB93YOHX03718376452088,CUST0065,2810.13,USD,electronics,Mexico,False,known,2026-06-06T21:28:15.076636
TXN00302,GB85YLQZ87704358112880,CUST0025,7451.64,USD,gas_station,USA,False,new,2026-06-24T10:28:15.076641
TXN00303,GB54DIPU43503136502491,CUST0066,6620.77,USD,entertainment,Mexico,False,known,2026-06-11T01:28:15.076648
TXN00304,GB61GSSU82455877169472,CUST0056,6157.47,USD,travel,Mexico,True,known,2026-08-04T14:28:15.076655
TXN00305,GB42NNBK58303441448850,CUST0095,5320.77,USD,online_retail,USA,False,known,2026-07-17T14:28:15.076663
TXN00306,GB22WWSD94096105566139,CUST0075,6246.14,USD,atm_withdrawal,UK,False,known,2026-07-14T04:28:15.076671
TXN00307,GB30FMUM59184638655779,CUST0035,47.25,USD,dining,UK,False,known,2026-06-13T12:28:15.076676
TXN00308,GB69MVYF71875003691559,CUST0052,971.14,USD,gas_station,UK,False,known,2026-07-29T06:28:15.076683
TXN00309,GB28RFCQ27448570862095,CUST0068,2496.05,USD,online_retail,USA,False,new,2026-06-09T21:28:15.076690
TXN00310,GB76RMQK28975585566593,CUST0073,3308.54,USD,online_retail,Mexico,False,known,2026-05-23T21:28:15.076698
TXN00311,GB61GSSU82455877169472,CUST0056,6386.69,USD,entertainment,USA,False,known,2026-05-23T22:28:15.076705
TXN00312,GB83ZRTW02601279611435,CUST0043,6589.18,USD,gas_station,UK,False,new,2026-07-14T13:28:15.076711
TXN00313,GB29RTXQ33146591166553,CUST0077,4021.75,USD,online_retail,Mexico,False,known,2026-05-25T12:28:15.076718
TXN00314,GB28FHTI31290878141413,CUST0029,2991.94,USD,online_retail,UK,False,known,2026-07-20T19:28:15.076724
TXN00315,GB28BLUE81273585730652,CUST0067,1857.75,USD,atm_withdrawal,USA,False,new,2026-06-05T20:28:15.076731
TXN00316,GB59AUYU60480589258320,CUST0075,7979.77,USD,online_retail,UK,False,known,2026-06-14T02:28:15.076738
TXN00317,GB16KDPX01660880199488,CUST0016,315.44,USD,dining,USA,False,new,2026-07-09T15:28:15.076743
TXN00318,GB88XSPK52314913577594,CUST0030,7340.34,USD,online_retail,USA,False,known,2026-05-26T01:28:15.076749
TXN00319,GB37YZFJ42043805719838,CUST0020,5151.7,USD,groceries,UK,False,new,2026-05-29T13:28:15.076754
TXN00320,GB96SCHM62103886291279,CUST0039,7886.52,USD,dining,Mexico,False,new,2026-07-24T01:28:15.076760
TXN00321,GB47RGXL05830033542168,CUST0008,4173.97,USD,electronics,USA,False,known,2026-06-23T22:28:15.076765
TXN00322,GB58EUQB92024286990413,CUST0038,3334.24,USD,wire_transfer,USA,False,new,2026-05-23T02:28:15.076771
TXN00323,GB28FHTI31290878141413,CUST0029,7652.66,USD,wire_transfer,UK,False,new,2026-07-11T18:28:15.076776
TXN00324,GB93NCPH57438421503178,CUST0099,3078.09,USD,utilities,USA,False,new,2026-05-30T19:28:15.076785
TXN00325,GB77RFPK53942373334333,CUST0049,7745.14,USD,travel,USA,False,new,2026-06-02T03:28:15.076791
TXN00326,GB34BDFB45561100225579,CUST0012,6665.04,USD,travel,USA,False,known,2026-05-15T20:28:15.076796
TXN00327,GB97UCGV36138612075011,CUST0026,3733.69,USD,travel,Mexico,False,new,2026-07-06T03:28:15.076802
TXN00328,GB45XBRM41686227837693,CUST0077,7549.71,USD,electronics,Mexico,False,new,2026-07-28T04:28:15.076810
TXN00329,GB92SPQX77293430107139,CUST0095,4322.34,USD,online_retail,USA,False,new,2026-05-10T13:28:15.076818
TXN00330,GB85TZJW46657437489691,CUST0001,9235.57,USD,entertainment,USA,False,known,2026-07-26T01:28:15.076822
TXN00331,GB93NCPH57438421503178,CUST0099,4702.32,USD,entertainment,USA,False,new,2026-06-13T18:28:15.076831
TXN00332,GB55IEWO03120735647570,CUST0063,8098.75,USD,entertainment,USA,False,known,2026-07-21T06:28:15.076838
TXN00333,GB86TBTB10016761847230,CUST0010,8829.97,USD,travel,Brazil,True,new,2026-08-04T21:28:15.076843
TXN00334,GB23CRRX12520566474231,CUST0084,8639.82,USD,utilities,Germany,True,known,2026-07-12T02:28:15.076851
TXN00335,GB59IPFY84639208678085,CUST0051,3535.66,USD,travel,India,True,known,2026-07-05T22:28:15.076858
TXN00336,GB27AJHG50488899210752,CUST0074,4080.55,USD,electronics,UK,False,known,2026-05-09T17:28:15.076865
TXN00337,GB85TZJW46657437489691,CUST0001,5641.99,USD,gas_station,USA,False,new,2026-07-28T20:28:15.076870
TXN00338,GB98GEQY30965207446660,CUST0002,6594.82,USD,online_retail,India,True,known,2026-07-22T11:28:15.076875
TXN00339,GB91NIGA09818063565126,CUST0042,2980.27,USD,utilities,USA,False,known,2026-07-24T21:28:15.076881
TXN00340,GB43LZWB94801413811386,CUST0071,9432.97,USD,travel,Mexico,False,known,2026-07-20T04:28:15.076891
TXN00341,GB83CEIA56829962914504,CUST0098,1563.29,USD,entertainment,Mexico,False,known,2026-05-20T04:28:15.076899
TXN00342,GB97BFZI81934667665061,CUST0027,4205.43,USD,dining,USA,False,known,2026-05-20T03:28:15.076905
TXN00343,GB19EPAQ08697829221699,CUST0018,6936.44,USD,entertainment,UK,False,new,2026-07-22T06:28:15.076912
TXN00344,GB05HHXJ72282005577848,CUST0059,6125.67,USD,dining,UK,False,new,2026-07-06T16:28:15.076919
TXN00345,GB52EGKN97252175250074,CUST0006,1955.71,USD,wire_transfer,USA,False,known,2026-05-14T15:28:15.076924
TXN00346,GB52SRGM84577600490824,CUST0073,4703.96,USD,electronics,Mexico,False,known,2026-07-31T17:28:15.076931
TXN00347,GB65FEBU50209945101622,CUST0092,8443.44,USD,groceries,Mexico,False,new,2026-07-28T08:28:15.076939
TXN00348,GB20OEWR29979688457831,CUST0059,3474.59,USD,travel,UK,False,new,2026-05-26T11:28:15.076946
TXN00349,GB27OBCI50899358891637,CUST0014,2053.48,USD,groceries,Mexico,True,new,2026-08-05T16:28:15.076951
TXN00350,GB30YNRC47214586833901,CUST0093,4026.85,USD,atm_withdrawal,UK,False,known,2026-06-03T11:28:15.076959
TXN00351,GB42AZPQ23578452182307,CUST0100,798.75,USD,electronics,USA,False,known,2026-07-18T16:28:15.076979
TXN00352,GB96RAUX91901581449147,CUST0028,6027.62,USD,electronics,USA,False,new,2026-06-17T06:28:15.076987
TXN00353,GB60BJGZ94070164510463,CUST0080,2326.34,USD,atm_withdrawal,UK,False,known,2026-07-07T23:28:15.076995
TXN00354,GB23CRRX12520566474231,CUST0084,6329.43,USD,travel,USA,False,known,2026-07-30T15:28:15.077004
TXN00355,GB93SWSG53875842824172,CUST0003,1560.59,USD,entertainment,UK,False,new,2026-05-10T00:28:15.077008
TXN00356,GB28FHTI31290878141413,CUST0029,8421.51,USD,groceries,UK,False,new,2026-07-03T01:28:15.077014
TXN00357,GB27YXCD03924051477053,CUST0079,6768.51,USD,wire_transfer,USA,False,known,2026-07-29T16:28:15.077022
TXN00358,GB65FEBU50209945101622,CUST0092,4748.8,USD,wire_transfer,Mexico,False,known,2026-06-21T23:28:15.077030
TXN00359,GB42YTHK18638782945651,CUST0069,6405.77,USD,electronics,Mexico,False,known,2026-07-24T06:28:15.077037
TXN00360,GB82SXUQ17946954899529,CUST0094,4484.4,USD,atm_withdrawal,USA,True,known,2026-07-06T23:28:15.077045
TXN00361,GB09POOL47812914283411,CUST0032,7630.58,USD,atm_withdrawal,USA,False,known,2026-08-02T07:28:15.077051
TXN00362,GB74OJLN42400825478077,CUST0060,7847.84,USD,wire_transfer,USA,False,new,2026-06-27T16:28:15.077058
TXN00363,GB41MHQZ40666580043973,CUST0020,2124.14,USD,gas_station,UK,False,known,2026-07-31T19:28:15.077063
TXN00364,GB18EILS33441969315727,CUST0074,3112.72,USD,gas_station,Brazil,True,new,2026-07-01T15:28:15.077070
TXN00365,GB98GEQY30965207446660,CUST0002,7453.9,USD,wire_transfer,USA,False,known,2026-06-30T06:28:15.077075
TXN00366,GB51EQTP52677223306046,CUST0085,6959.74,USD,gas_station,UK,False,known,2026-06-04T18:28:15.077083
TXN00367,GB97BFZI81934667665061,CUST0027,5146.97,USD,groceries,Germany,True,new,2026-08-03T17:28:15.077089
TXN00368,GB85TZJW46657437489691,CUST0001,6909.91,USD,electronics,USA,False,known,2026-06-19T01:28:15.077093
TXN00369,GB83CEIA56829962914504,CUST0098,9131.45,USD,travel,Mexico,False,new,2026-06-14T09:28:15.077104
TXN00370,GB44YVHA55488510272614,CUST0017,6659.54,USD,entertainment,Nigeria,True,new,2026-06-01T11:28:15.077110
TXN00371,GB16KDPX01660880199488,CUST0016,6055.36,USD,atm_withdrawal,USA,False,known,2026-06-03T20:28:15.077116
TXN00372,GB34BDFB45561100225579,CUST0012,2774.46,USD,entertainment,USA,False,new,2026-07-21T17:28:15.077121
TXN00373,GB86JAYN49308536866326,CUST0060,714.16,USD,dining,USA,False,known,2026-07-03T17:28:15.077128
TXN00374,GB88KWXR33394522885158,CUST0019,4430.19,USD,atm_withdrawal,USA,False,known,2026-07-16T10:28:15.077133
TXN00375,GB42AZPQ23578452182307,CUST0100,2932.38,USD,utilities,USA,False,known,2026-07-11T10:28:15.077141
TXN00376,GB44YVHA55488510272614,CUST0017,7851.54,USD,wire_transfer,UK,False,known,2026-05-11T15:28:15.077146
TXN00377,GB96SCHM62103886291279,CUST0039,871.07,USD,dining,Mexico,False,new,2026-06-26T20:28:15.077153
TXN00378,GB27AJHG50488899210752,CUST0074,2475.28,USD,travel,UK,False,known,2026-05-12T15:28:15.077160
TXN00379,GB22WWSD94096105566139,CUST0075,5228.4,USD,electronics,UK,False,new,2026-05-27T01:28:15.077167
TXN00380,GB03KQMN93465472269848,CUST0018,118.53,USD,dining,UK,False,known,2026-07-20T21:28:15.077173
TXN00381,GB30FMUM59184638655779,CUST0035,5989.68,USD,electronics,UK,False,new,2026-06-20T03:28:15.077179
TXN00382,GB41LVVU62890028772175,CUST0015,4215.38,USD,travel,Mexico,True,known,2026-07-12T04:28:15.077184
TXN00383,GB76MHIC63894484631224,CUST0061,1600.06,USD,wire_transfer,UK,False,new,2026-06-08T23:28:15.077191
TXN00384,GB27AJHG50488899210752,CUST0074,4056.17,USD,entertainment,UK,False,known,2026-06-19T03:28:15.077198
TXN00385,GB47HYSX42788165803928,CUST0033,334.0,USD,wire_transfer,Mexico,False,known,2026-06-10T20:28:15.077204
TXN00386,GB39IPUD75455884506159,CUST0055,584.0,USD,utilities,Mexico,False,new,2026-05-28T09:28:15.077211
TXN00387,GB47DVLO39930561648408,CUST0024,2370.66,USD,gas_station,Mexico,False,known,2026-05-16T08:28:15.077216
TXN00388,GB43LZWB94801413811386,CUST0071,5175.2,USD,online_retail,Mexico,False,new,2026-06-22T09:28:15.077223
TXN00389,GB60VJTV99827950145561,CUST0092,252.47,USD,wire_transfer,Mexico,False,known,2026-07-03T19:28:15.077231
TXN00390,GB26GYYF92712966667600,CUST0007,7683.17,USD,online_retail,USA,False,new,2026-07-02T23:28:15.077236
TXN00391,GB33USII86959463688725,CUST0042,6241.93,USD,utilities,USA,False,known,2026-07-25T17:28:15.077242
TXN00392,GB92TBZR81172980686508,CUST0040,8884.78,USD,travel,Mexico,False,known,2026-06-18T13:28:15.077248
TXN00393,GB93RRPI49562137213865,CUST0043,8683.24,USD,groceries,UK,False,new,2026-05-09T13:28:15.077255
TXN00394,GB85YLQZ87704358112880,CUST0025,5152.47,USD,travel,USA,False,new,2026-07-13T09:28:15.077260
TXN00395,GB80SJFC04478985625753,CUST0008,194.22,USD,online_retail,Nigeria,True,known,2026-05-21T17:28:15.077298
TXN00396,GB76MHIC63894484631224,CUST0061,3240.51,USD,travel,UK,False,new,2026-07-12T20:28:15.077305
TXN00397,GB34BDFB45561100225579,CUST0012,7357.61,USD,gas_station,France,True,new,2026-05-08T20:28:15.077415
TXN00398,GB27OBCI50899358891637,CUST0014,5569.23,USD,entertainment,USA,False,new,2026-05-14T12:28:15.077454
TXN00399,GB74OJLN42400825478077,CUST0060,9012.85,USD,online_retail,USA,False,new,2026-07-17T01:28:15.077477
TXN00400,GB68WSES95562053364525,CUST0031,8451.75,USD,wire_transfer,USA,False,new,2026-05-27T02:28:15.077483
TXN00401,GB95NHZP65991624731498,CUST0041,2918.29,USD,utilities,Mexico,False,known,2026-07-15T12:28:15.077489
TXN00402,GB09POOL47812914283411,CUST0032,3723.26,USD,wire_transfer,USA,False,known,2026-05-09T06:28:15.077496
TXN00403,GB81AQUA99693084887256,CUST0033,6078.45,USD,electronics,Mexico,False,new,2026-05-20T17:28:15.077502
TXN00404,GB85YLQZ87704358112880,CUST0025,3297.96,USD,entertainment,USA,False,known,2026-07-28T17:28:15.077507
TXN00405,GB90GUVO55037589975711,CUST0016,6929.57,USD,entertainment,USA,False,new,2026-05-13T04:28:15.077512
TXN00406,GB98GEQY30965207446660,CUST0002,648.71,USD,utilities,USA,False,known,2026-07-06T02:28:15.077517
TXN00407,GB85TZJW46657437489691,CUST0001,8403.82,USD,online_retail,Brazil,True,new,2026-06-14T19:28:15.077522
TXN00408,GB54DIPU43503136502491,CUST0066,7493.99,USD,wire_transfer,Mexico,False,known,2026-07-25T09:28:15.077529
TXN00409,GB87EDBA99688143536822,CUST0029,195.64,USD,utilities,UK,False,known,2026-08-02T15:28:15.077535
TXN00410,GB27OBCI50899358891637,CUST0014,6955.2,USD,gas_station,USA,False,known,2026-06-19T19:28:15.077540
TXN00411,GB55IEWO03120735647570,CUST0063,6694.27,USD,atm_withdrawal,USA,False,known,2026-05-20T09:28:15.077547
TXN00412,GB60BJGZ94070164510463,CUST0080,1956.7,USD,dining,UK,False,new,2026-07-25T14:28:15.077555
TXN00413,GB55MWQD04091570184094,CUST0100,2260.52,USD,groceries,USA,False,new,2026-07-01T15:28:15.077563
TXN00414,GB61JUFD23094077780973,CUST0090,4065.12,USD,utilities,USA,False,new,2026-06-22T00:28:15.077571
TXN00415,GB13AQEO23184322259136,CUST0036,2775.75,USD,electronics,Nigeria,True,new,2026-07-16T04:28:15.077577
TXN00416,GB37YZFJ42043805719838,CUST0020,4648.97,USD,utilities,UK,False,known,2026-06-17T09:28:15.077582
TXN00417,GB76RMQK28975585566593,CUST0073,1776.61,USD,groceries,Mexico,False,new,2026-06-19T13:28:15.077599
TXN00418,GB93MQWD57981238780038,CUST0081,5362.52,USD,travel,UK,False,known,2026-07-09T16:28:15.077608
TXN00419,GB16KDPX01660880199488,CUST0016,9221.85,USD,wire_transfer,USA,False,known,2026-05-29T11:28:15.077613
TXN00420,GB34BDFB45561100225579,CUST0012,9173.64,USD,online_retail,USA,False,known,2026-06-01T11:28:15.077618
TXN00421,GB40XBRM80347644726490,CUST0087,334.75,USD,wire_transfer,UK,False,known,2026-06-17T02:28:15.077629
TXN00422,GB41MHQZ40666580043973,CUST0020,9016.34,USD,travel,UK,False,known,2026-06-10T19:28:15.077635
TXN00423,GB83VGQZ56770051844989,CUST0034,9388.72,USD,atm_withdrawal,UK,False,known,2026-06-13T22:28:15.077641
TXN00424,GB97UCGV36138612075011,CUST0026,8653.09,USD,electronics,Mexico,False,known,2026-07-04T14:28:15.077646
TXN00425,GB76RMQK28975585566593,CUST0073,8138.65,USD,gas_station,Mexico,False,new,2026-05-28T14:28:15.077653
TXN00426,GB93SWSG53875842824172,CUST0003,4966.73,USD,atm_withdrawal,UK,False,known,2026-05-19T06:28:15.077658
TXN00427,GB45XBRM41686227837693,CUST0077,5537.52,USD,electronics,Mexico,False,known,2026-05-26T06:28:15.077666
TXN00428,GB19EPAQ08697829221699,CUST0018,8340.6,USD,utilities,UK,False,new,2026-05-30T13:28:15.077672
TXN00429,GB06TFMR60259222206447,CUST0089,1640.04,USD,atm_withdrawal,USA,False,known,2026-06-07T23:28:15.077680
TXN00430,GB18EILS33441969315727,CUST0074,473.02,USD,online_retail,India,True,new,2026-05-10T17:28:15.077687
TXN00431,GB77DQVC02203173109678,CUST0070,8007.83,USD,electronics,Russia,True,known,2026-06-28T16:28:15.077695
TXN00432,GB08NRRM15335554398780,CUST0023,2563.14,USD,atm_withdrawal,USA,False,known,2026-06-11T14:28:15.077700
TXN00433,GB90EOFF99275037314530,CUST0034,4604.95,USD,gas_station,UK,False,new,2026-06-15T01:28:15.077706
TXN00434,GB66AAVC19721811437447,CUST0012,2959.11,USD,gas_station,USA,False,new,2026-07-17T22:28:15.077711
TXN00435,GB08NRRM15335554398780,CUST0023,279.86,USD,dining,USA,False,known,2026-05-31T06:28:15.077717
TXN00436,GB66AAVC19721811437447,CUST0012,8721.71,USD,dining,USA,False,new,2026-06-09T23:28:15.077722
TXN00437,GB42YTHK18638782945651,CUST0069,6038.22,USD,electronics,Mexico,False,known,2026-06-03T12:28:15.077729
TXN00438,GB83ZRTW02601279611435,CUST0043,1691.16,USD,online_retail,UK,False,new,2026-05-22T10:28:15.077735
TXN00439,GB93YOHX03718376452088,CUST0065,7894.11,USD,electronics,Mexico,False,new,2026-07-04T01:28:15.077742
TXN00440,GB26GYYF92712966667600,CUST0007,7409.49,USD,dining,USA,False,known,2026-07-17T06:28:15.077747
TXN00441,GB95NHZP65991624731498,CUST0041,3893.27,USD,groceries,Mexico,False,known,2026-07-03T04:28:15.077753
TXN00442,GB40XBRM80347644726490,CUST0087,5712.84,USD,groceries,UK,False,known,2026-05-16T19:28:15.077761
TXN00443,GB49VMMS38011848955439,CUST0046,9186.9,USD,utilities,USA,False,new,2026-06-28T02:28:15.077767
TXN00444,GB64TWSI05391037170586,CUST0070,2076.89,USD,utilities,USA,False,new,2026-06-09T16:28:15.077774
TXN00445,GB03KQMN93465472269848,CUST0018,5642.87,USD,utilities,India,True,new,2026-05-27T04:28:15.077780
TXN00446,GB88KWXR33394522885158,CUST0019,6087.45,USD,utilities,USA,False,new,2026-06-24T16:28:15.077785
TXN00447,GB61GSSU82455877169472,CUST0056,8547.53,USD,wire_transfer,USA,False,new,2026-06-01T17:28:15.077792
TXN00448,GB20OEWR29979688457831,CUST0059,4727.56,USD,utilities,UK,False,new,2026-08-03T04:28:15.077798
TXN00449,GB29RTXQ33146591166553,CUST0077,6728.11,USD,wire_transfer,Mexico,False,known,2026-08-02T06:28:15.077806
TXN00450,GB07KCYE04618723460136,CUST0064,5081.36,USD,online_retail,USA,False,new,2026-07-09T03:28:15.077813
TXN00451,GB30YNRC47214586833901,CUST0093,8327.32,USD,travel,UK,False,new,2026-07-16T03:28:15.077821
TXN00452,GB81TGGD63735160917798,CUST0017,7680.23,USD,travel,UK,False,new,2026-07-04T01:28:15.077826
TXN00453,GB90GUVO55037589975711,CUST0016,8279.25,USD,atm_withdrawal,USA,False,new,2026-07-09T01:28:15.077831
